DataType=double
version=3
OpenSimVersion=4.2
endheader
time,chest_x,chest_y,chest_z,humerus_x,humerus_y,humerus_z,radius_x,radius_y,radius_z
1603806806949,10.51859,1.279949,5.29599,10.53024,1.517898,5.051137,10.78436,1.688246,5.08673
1603806806960,10.51864,1.280001,5.296097,10.53028,1.518,5.051322,10.78449,1.688282,5.086971
1603806806970,10.51884,1.280132,5.295961,10.53026,1.51792,5.051556,10.7846,1.688245,5.087137
1603806806982,10.51882,1.280158,5.29604,10.53027,1.517994,5.051665,10.78464,1.688264,5.087364
1603806806992,10.51864,1.280083,5.296242,10.53024,1.517998,5.051749,10.78456,1.688222,5.087381
1603806807004,10.51866,1.280133,5.296293,10.53018,1.517997,5.051838,10.78447,1.688212,5.087434
1603806807015,10.51863,1.280128,5.296364,10.53011,1.517968,5.051872,10.78436,1.688272,5.087587
1603806807026,10.51861,1.280151,5.296367,10.53004,1.517935,5.05191,10.7842,1.688314,5.087619
1603806807037,10.51859,1.280208,5.296356,10.53001,1.517942,5.051907,10.78404,1.688377,5.087688
1603806807048,10.51856,1.280368,5.296368,10.52989,1.517901,5.051936,10.78382,1.688396,5.087653
1603806807059,10.51841,1.280334,5.296279,10.52972,1.517927,5.051996,10.7836,1.68852,5.087636
1603806807071,10.51839,1.280394,5.296289,10.52959,1.517933,5.052013,10.78328,1.688615,5.08748
1603806807082,10.51833,1.280431,5.296262,10.52945,1.517976,5.052036,10.783,1.688859,5.087513
1603806807092,10.51827,1.280442,5.296131,10.52927,1.518045,5.051972,10.78254,1.689142,5.087526
1603806807104,10.51826,1.280444,5.296097,10.52912,1.518146,5.051911,10.78211,1.689321,5.087346
1603806807116,10.51802,1.280234,5.296163,10.52895,1.51825,5.051836,10.78174,1.68956,5.087316
1603806807126,10.51791,1.280159,5.296134,10.52882,1.518347,5.051759,10.78166,1.689952,5.086991
1603806807163,10.5179,1.28013,5.296075,10.52858,1.518266,5.051635,10.78128,1.690216,5.087015
1603806807169,10.51784,1.28006,5.296008,10.52843,1.518476,5.051306,10.78068,1.690417,5.086961
1603806807176,10.51776,1.280121,5.295912,10.52803,1.518652,5.050951,10.77978,1.690346,5.087223
1603806807187,10.51784,1.280149,5.295811,10.5278,1.518739,5.050673,10.77909,1.690487,5.087409
1603806807199,10.51789,1.280089,5.295779,10.52766,1.518713,5.050553,10.77872,1.690475,5.087498
1603806807209,10.51768,1.279989,5.295827,10.52751,1.518744,5.050499,10.77822,1.690497,5.087456
1603806807221,10.51773,1.279901,5.295772,10.52754,1.51859,5.050465,10.778,1.690459,5.08737
1603806807232,10.51793,1.279824,5.295516,10.52763,1.518487,5.050438,10.77784,1.690418,5.087204
1603806807243,10.51801,1.27975,5.295473,10.52766,1.518312,5.050447,10.77793,1.690284,5.086872
1603806807254,10.51838,1.279813,5.295249,10.52781,1.518002,5.050387,10.77804,1.689863,5.086569
1603806807265,10.51841,1.279764,5.295247,10.52783,1.517695,5.050368,10.77809,1.689468,5.086242
1603806807276,10.51848,1.27983,5.295121,10.52757,1.51736,5.05038,10.77826,1.688798,5.086257
1603806807287,10.5186,1.279814,5.295113,10.52746,1.517016,5.050352,10.77817,1.688437,5.086082
1603806807298,10.51868,1.279812,5.295102,10.52743,1.516506,5.050251,10.77803,1.687973,5.085994
1603806807310,10.51853,1.279668,5.295261,10.52744,1.516079,5.050151,10.77789,1.687709,5.085828
1603806807320,10.51862,1.279603,5.29527,10.52751,1.515645,5.050043,10.77775,1.687182,5.085649
1603806807332,10.51849,1.279417,5.295362,10.52755,1.515203,5.049944,10.77767,1.68639,5.085291
1603806807343,10.51854,1.279333,5.295391,10.52739,1.514595,5.049964,10.7779,1.6855,5.084842
1603806807354,10.51856,1.279178,5.295404,10.52735,1.513944,5.049858,10.77803,1.684502,5.084476
1603806807366,10.51859,1.279032,5.295484,10.52732,1.513249,5.049779,10.77818,1.683534,5.084106
1603806807376,10.51857,1.278904,5.295574,10.52726,1.512361,5.049725,10.77826,1.682351,5.083773
1603806807387,10.51882,1.278958,5.295458,10.52739,1.511382,5.049685,10.77819,1.681173,5.083248
1603806807398,10.51882,1.278814,5.295557,10.52726,1.510153,5.04958,10.77805,1.679888,5.082775
1603806807410,10.51887,1.278777,5.295493,10.52698,1.509074,5.049568,10.77772,1.678568,5.08223
1603806807420,10.51888,1.278663,5.295588,10.52689,1.507906,5.049496,10.77756,1.677286,5.081756
1603806807432,10.51886,1.278633,5.29571,10.52681,1.50672,5.049347,10.77752,1.67595,5.081139
1603806807443,10.5187,1.278488,5.295837,10.52666,1.505444,5.049227,10.77747,1.6747,5.0808
1603806807454,10.51869,1.278425,5.295958,10.52632,1.504095,5.049076,10.77718,1.673113,5.080293
1603806807466,10.51877,1.278433,5.295928,10.52589,1.50273,5.048908,10.77678,1.671154,5.079535
1603806807476,10.51875,1.278435,5.296023,10.52546,1.501396,5.048714,10.77638,1.669154,5.078899
1603806807487,10.51873,1.278355,5.296158,10.52485,1.499935,5.048478,10.7754,1.666836,5.078479
1603806807498,10.51871,1.278343,5.296278,10.52424,1.498473,5.048131,10.77488,1.664762,5.077782
1603806807509,10.51864,1.278227,5.296394,10.52361,1.496864,5.04773,10.77428,1.662722,5.077155
1603806807521,10.51862,1.278146,5.296521,10.52305,1.495268,5.0473,10.77362,1.660842,5.076384
1603806807532,10.51864,1.277994,5.296657,10.5226,1.493567,5.046844,10.77269,1.658582,5.075785
1603806807543,10.51872,1.277885,5.296731,10.52201,1.491893,5.046412,10.77184,1.656294,5.075146
1603806807554,10.5189,1.277856,5.296667,10.52129,1.490044,5.045827,10.77127,1.653772,5.073826
1603806807565,10.51885,1.277824,5.296634,10.5205,1.488204,5.045302,10.77027,1.651002,5.072926
1603806807576,10.51881,1.277789,5.296718,10.51961,1.486216,5.044809,10.76905,1.647998,5.072036
1603806807587,10.51876,1.277749,5.296722,10.51874,1.484115,5.044244,10.76786,1.644983,5.071245
1603806807599,10.51877,1.277687,5.29682,10.51766,1.481595,5.043747,10.76645,1.642036,5.070418
1603806807611,10.51874,1.277517,5.296891,10.51666,1.479094,5.043158,10.76499,1.639142,5.069446
1603806807620,10.51881,1.277393,5.296969,10.51546,1.476482,5.042653,10.7633,1.635948,5.068645
1603806807632,10.51886,1.277274,5.296977,10.51422,1.473893,5.042025,10.76146,1.632527,5.067711
1603806807643,10.51892,1.277157,5.297024,10.51293,1.471263,5.041423,10.75971,1.629154,5.066761
1603806807654,10.51882,1.277095,5.296912,10.51131,1.468447,5.04078,10.75789,1.625607,5.065442
1603806807665,10.51881,1.277009,5.296918,10.51001,1.465755,5.040233,10.75604,1.622002,5.06439
1603806807677,10.51872,1.276921,5.296907,10.50856,1.463019,5.039697,10.75413,1.618294,5.063426
1603806807687,10.51864,1.276801,5.297011,10.50718,1.460409,5.039202,10.75228,1.614511,5.062358
1603806807699,10.51867,1.276773,5.297078,10.50558,1.457862,5.038656,10.75023,1.610568,5.061407
1603806807709,10.51885,1.276814,5.296971,10.50393,1.455229,5.038044,10.74826,1.606645,5.060299
1603806807720,10.51889,1.276773,5.296997,10.50213,1.452796,5.037429,10.74631,1.602543,5.059268
1603806807732,10.5188,1.27661,5.297054,10.50037,1.450174,5.036692,10.7444,1.598437,5.057997
1603806807743,10.51882,1.276551,5.297046,10.49864,1.447692,5.036056,10.7425,1.594235,5.056885
1603806807754,10.51849,1.276377,5.297206,10.49684,1.445197,5.035497,10.74071,1.589574,5.055487
1603806807765,10.51846,1.276239,5.297161,10.4949,1.442668,5.034911,10.73895,1.585259,5.053571
1603806807777,10.51853,1.276166,5.297042,10.49291,1.440285,5.034453,10.73724,1.580537,5.052395
1603806807789,10.51849,1.27607,5.296893,10.49114,1.437894,5.033388,10.73544,1.575916,5.0512
1603806807801,10.51843,1.276023,5.296783,10.48957,1.43569,5.032475,10.73375,1.57115,5.050198
1603806807813,10.51826,1.275905,5.296746,10.48784,1.433251,5.032119,10.73185,1.566273,5.049037
1603806807824,10.5182,1.275806,5.296761,10.48602,1.43067,5.031921,10.72984,1.561213,5.047493
1603806807836,10.51813,1.275712,5.296701,10.48414,1.4281,5.031641,10.72796,1.556164,5.046175
1603806807848,10.51804,1.27562,5.2966,10.48199,1.425229,5.031308,10.72578,1.551054,5.045316
1603806807859,10.51802,1.275459,5.296549,10.47968,1.422328,5.031603,10.72384,1.546159,5.044391
1603806807870,10.51795,1.275314,5.296462,10.47766,1.419858,5.031445,10.72196,1.541228,5.043296
1603806807881,10.51792,1.275164,5.296392,10.47542,1.417096,5.031604,10.72005,1.536286,5.042331
1603806807892,10.51767,1.274966,5.296482,10.47317,1.414778,5.031599,10.71792,1.531194,5.041263
1603806807903,10.51765,1.274848,5.296437,10.47068,1.412131,5.031698,10.7157,1.526111,5.040128
1603806807915,10.51768,1.274722,5.296283,10.46853,1.409812,5.031709,10.71368,1.521136,5.039041
1603806807925,10.51769,1.274613,5.296173,10.4664,1.407509,5.031595,10.71146,1.51624,5.038023
1603806807937,10.51771,1.274532,5.296124,10.46426,1.405233,5.031478,10.70945,1.511583,5.037072
1603806807948,10.51751,1.274389,5.296132,10.4622,1.402946,5.03116,10.70725,1.507003,5.036276
1603806807959,10.51752,1.274291,5.296098,10.46003,1.400798,5.030856,10.70514,1.502613,5.035449
1603806807970,10.51741,1.27407,5.296243,10.45828,1.399007,5.03037,10.70298,1.497957,5.034539
1603806807981,10.51743,1.273955,5.296202,10.45608,1.39704,5.030049,10.70087,1.493479,5.033609
1603806807992,10.5173,1.273741,5.296242,10.45409,1.395392,5.029577,10.69878,1.488847,5.03278
1603806808004,10.51729,1.273646,5.296166,10.45192,1.393811,5.029245,10.69675,1.484348,5.031782
1603806808014,10.51747,1.27364,5.295893,10.44963,1.392295,5.028938,10.69469,1.47985,5.030964
1603806808026,10.51758,1.273583,5.295703,10.44688,1.390348,5.028893,10.69282,1.475501,5.030178
1603806808037,10.51759,1.273502,5.295611,10.44465,1.388775,5.028522,10.691,1.471331,5.029571
1603806808048,10.51765,1.273521,5.295473,10.44276,1.387522,5.027986,10.68914,1.4674,5.028851
1603806808059,10.51766,1.273453,5.295425,10.44058,1.386077,5.027522,10.68721,1.463428,5.028012
1603806808070,10.51761,1.273414,5.295375,10.43826,1.384912,5.027098,10.68494,1.459408,5.027204
1603806808081,10.51762,1.273367,5.295333,10.436,1.383593,5.026715,10.68278,1.455323,5.026438
1603806808092,10.51762,1.273343,5.295224,10.43384,1.3824,5.02617,10.68051,1.451252,5.025571
1603806808103,10.51763,1.273296,5.295197,10.43175,1.381273,5.025671,10.67817,1.447321,5.024817
1603806808115,10.51769,1.273239,5.295082,10.42961,1.380191,5.025333,10.67591,1.443418,5.024028
1603806808125,10.51768,1.273183,5.295015,10.4274,1.379207,5.025108,10.67375,1.439482,5.023293
1603806808137,10.51769,1.273103,5.295037,10.42527,1.378113,5.024818,10.67158,1.435571,5.022541
1603806808148,10.5178,1.273091,5.294937,10.42297,1.37681,5.024479,10.66951,1.431796,5.021691
1603806808160,10.51786,1.273026,5.294966,10.42075,1.375701,5.024255,10.66726,1.427807,5.021045
1603806808170,10.51808,1.273027,5.294811,10.41888,1.374882,5.023749,10.66487,1.42396,5.020314
1603806808181,10.51816,1.272973,5.29481,10.41693,1.373896,5.023539,10.66245,1.420086,5.01961
1603806808192,10.51832,1.27297,5.294672,10.41471,1.372654,5.023532,10.6599,1.416362,5.018946
1603806808203,10.51837,1.272949,5.294641,10.41264,1.371396,5.023853,10.65729,1.412843,5.018396
1603806808214,10.51841,1.272936,5.294618,10.41052,1.370126,5.023918,10.65476,1.409302,5.017947
1603806808225,10.51852,1.272949,5.29452,10.40847,1.368961,5.024055,10.65228,1.405643,5.017539
1603806808238,10.51861,1.272955,5.294447,10.40635,1.367828,5.024129,10.64988,1.401912,5.017157
1603806808248,10.51878,1.272965,5.294324,10.40425,1.366836,5.02421,10.64769,1.398425,5.016573
1603806808258,10.51889,1.272999,5.29424,10.402,1.365712,5.024646,10.64555,1.394893,5.016103
1603806808270,10.51889,1.272996,5.294197,10.39998,1.364683,5.024584,10.64334,1.39146,5.015491
1603806808281,10.51895,1.273032,5.294173,10.39826,1.363801,5.024343,10.64107,1.388174,5.015068
1603806808292,10.51913,1.2731,5.294148,10.39638,1.362905,5.024171,10.63867,1.384956,5.0146
1603806808304,10.51934,1.273175,5.294029,10.39437,1.362062,5.024192,10.63622,1.381638,5.01415
1603806808315,10.5195,1.273204,5.294003,10.39243,1.361508,5.024016,10.63385,1.378436,5.01382
1603806808326,10.51955,1.273186,5.293863,10.39063,1.361035,5.023756,10.63154,1.375209,5.013392
1603806808337,10.51966,1.27326,5.293798,10.38874,1.360648,5.02362,10.6293,1.372012,5.01305
1603806808348,10.5198,1.273379,5.29361,10.38696,1.360133,5.023436,10.62722,1.368934,5.012532
1603806808358,10.51986,1.273458,5.293587,10.38517,1.359634,5.02345,10.62506,1.365979,5.012223
1603806808370,10.51979,1.273459,5.293601,10.38348,1.359144,5.023285,10.62302,1.363177,5.011743
1603806808381,10.51989,1.273497,5.293571,10.38182,1.358614,5.023205,10.62079,1.360346,5.011553
1603806808392,10.51986,1.273432,5.29354,10.38017,1.358181,5.023265,10.61868,1.357644,5.011458
1603806808403,10.51993,1.273433,5.293406,10.37846,1.357785,5.023464,10.61675,1.355009,5.011286
1603806808415,10.51982,1.273414,5.293299,10.37684,1.357301,5.023661,10.61472,1.35225,5.01131
1603806808425,10.51985,1.273416,5.293158,10.37518,1.356801,5.023837,10.61294,1.349676,5.011095
1603806808436,10.51993,1.273421,5.293033,10.37371,1.356122,5.024043,10.611,1.347045,5.011099
1603806808448,10.51995,1.273394,5.292992,10.37241,1.355428,5.024184,10.60915,1.344427,5.010852
1603806808458,10.52001,1.273356,5.292944,10.37113,1.354644,5.02422,10.6072,1.341888,5.010918
1603806808470,10.52016,1.273457,5.292873,10.36991,1.353884,5.024394,10.6054,1.339428,5.010847
1603806808481,10.52022,1.273423,5.292854,10.36856,1.353184,5.024566,10.60344,1.336867,5.010919
1603806808492,10.51968,1.273165,5.293244,10.36725,1.352599,5.024866,10.60164,1.334326,5.011028
1603806808504,10.51973,1.273144,5.293246,10.36604,1.352068,5.025149,10.60006,1.331845,5.01105
1603806808514,10.51975,1.273102,5.293296,10.36481,1.351617,5.025408,10.59844,1.329265,5.011255
1603806808526,10.51923,1.272693,5.293939,10.36358,1.351175,5.025631,10.59698,1.32683,5.011291
1603806808537,10.51929,1.272729,5.293962,10.36249,1.350663,5.025742,10.59546,1.324269,5.01156
1603806808548,10.51976,1.273209,5.293533,10.36148,1.349963,5.025792,10.5943,1.321964,5.01149
1603806808558,10.5198,1.27328,5.293551,10.36046,1.349387,5.025791,10.59285,1.319643,5.011739
1603806808570,10.51956,1.273162,5.293711,10.35956,1.348769,5.02584,10.59152,1.317454,5.011863
1603806808581,10.51956,1.273183,5.293717,10.35876,1.348358,5.025876,10.59012,1.315194,5.012148
1603806808592,10.51888,1.272814,5.294273,10.35789,1.348092,5.025976,10.58928,1.313226,5.012201
1603806808603,10.51882,1.272803,5.294271,10.35697,1.347752,5.026199,10.58799,1.310986,5.012489
1603806808615,10.51879,1.272766,5.294044,10.35623,1.347497,5.026361,10.58714,1.308945,5.012699
1603806808625,10.51879,1.272666,5.293957,10.35549,1.347101,5.026486,10.58631,1.306926,5.012869
1603806808636,10.51877,1.272608,5.29389,10.35477,1.346782,5.026624,10.58538,1.304914,5.013265
1603806808648,10.51835,1.272294,5.294394,10.35409,1.346438,5.026751,10.58458,1.302978,5.013464
1603806808658,10.51831,1.272272,5.294403,10.35339,1.34608,5.026952,10.58372,1.301163,5.013865
1603806808669,10.51787,1.27216,5.294776,10.35278,1.34574,5.027151,10.58323,1.299674,5.014019
1603806808681,10.51782,1.272158,5.294791,10.3522,1.345392,5.027338,10.58265,1.298171,5.014143
1603806808692,10.51722,1.27201,5.295267,10.35165,1.345039,5.027599,10.58195,1.296728,5.014428
1603806808703,10.51684,1.271853,5.295563,10.35117,1.344717,5.027873,10.58155,1.295646,5.01453
1603806808714,10.51681,1.271896,5.295579,10.35072,1.344364,5.028093,10.58096,1.294643,5.014867
1603806808725,10.51637,1.271789,5.295985,10.35034,1.344048,5.0283,10.58065,1.293775,5.015045
1603806808736,10.51632,1.271829,5.296027,10.34998,1.343825,5.028492,10.58026,1.293219,5.015388
1603806808748,10.51586,1.271709,5.296424,10.34972,1.343782,5.028559,10.57991,1.29253,5.015661
1603806808758,10.51576,1.271755,5.296485,10.34968,1.343806,5.028625,10.57967,1.292188,5.015871
1603806808769,10.5152,1.271482,5.296886,10.34959,1.3437,5.028632,10.57952,1.291915,5.015922
1603806808781,10.51464,1.271265,5.297276,10.34943,1.343559,5.02868,10.57935,1.291724,5.016104
1603806808792,10.51462,1.271314,5.297241,10.34939,1.343471,5.028614,10.5797,1.291977,5.015917
1603806808803,10.51423,1.271132,5.29752,10.34935,1.343427,5.028534,10.57979,1.292204,5.015975
1603806808814,10.51406,1.271118,5.297573,10.34947,1.343457,5.028376,10.57993,1.292491,5.016048
1603806808825,10.51358,1.270899,5.297854,10.34954,1.343443,5.028221,10.57992,1.292756,5.016051
1603806808837,10.51342,1.270891,5.297912,10.34972,1.343551,5.028063,10.58014,1.293024,5.01611
1603806808848,10.51322,1.270786,5.298051,10.34991,1.343709,5.028049,10.58066,1.293457,5.015939
1603806808858,10.51309,1.270803,5.298112,10.35012,1.343881,5.027887,10.581,1.293844,5.015884
1603806808870,10.51259,1.270632,5.29851,10.35041,1.344001,5.027739,10.58103,1.294291,5.016041
1603806808881,10.51245,1.270648,5.298611,10.35058,1.344088,5.027681,10.5813,1.294733,5.016033
1603806808892,10.51204,1.270532,5.298978,10.35067,1.344207,5.02758,10.58139,1.295174,5.016098
1603806808903,10.51174,1.270516,5.299169,10.35086,1.344407,5.027509,10.58161,1.295664,5.016088
1603806808914,10.51158,1.270534,5.299326,10.3511,1.344627,5.027371,10.58185,1.296109,5.016109
1603806808925,10.51151,1.270519,5.299379,10.35138,1.34485,5.027279,10.58222,1.296687,5.015989
1603806808936,10.51138,1.270528,5.299528,10.35162,1.345058,5.027126,10.58245,1.297072,5.016044
1603806808948,10.51145,1.270532,5.299531,10.35202,1.345273,5.02688,10.58278,1.297502,5.016104
1603806808958,10.51134,1.270553,5.299683,10.35232,1.34549,5.026647,10.58302,1.29779,5.016169
1603806808969,10.51093,1.270504,5.300204,10.35255,1.3457,5.026389,10.58346,1.298267,5.016116
1603806808981,10.51052,1.270411,5.300719,10.35277,1.34595,5.026319,10.58397,1.298655,5.015958
1603806808992,10.51068,1.270582,5.300673,10.35302,1.346155,5.026194,10.5838,1.298844,5.016236
1603806809003,10.5108,1.270774,5.300629,10.35324,1.346315,5.026107,10.58422,1.299172,5.016147
1603806809014,10.51071,1.270826,5.300838,10.35345,1.346503,5.026004,10.58439,1.299381,5.016269
1603806809026,10.51049,1.270829,5.301191,10.35372,1.346632,5.025834,10.58452,1.299616,5.016357
1603806809036,10.51037,1.270842,5.301407,10.35397,1.346786,5.025691,10.58465,1.299759,5.016475
1603806809048,10.51042,1.270929,5.301455,10.35404,1.34687,5.025674,10.58487,1.299888,5.016565
1603806809060,10.51031,1.270918,5.301663,10.35425,1.34697,5.025598,10.585,1.300003,5.016688
1603806809070,10.51022,1.27088,5.301865,10.35461,1.347195,5.025615,10.58524,1.300172,5.016682
1603806809081,10.51014,1.270886,5.302063,10.35472,1.347211,5.02575,10.58535,1.300293,5.016808
1603806809092,10.51014,1.27093,5.302209,10.35453,1.3473,5.025823,10.58544,1.300469,5.016861
1603806809102,10.51031,1.271087,5.302139,10.35456,1.347258,5.025876,10.5857,1.300674,5.01689
1603806809115,10.51023,1.2711,5.302346,10.35471,1.347331,5.02587,10.58578,1.300788,5.017043
1603806809125,10.51031,1.271136,5.302379,10.35478,1.347399,5.025871,10.5861,1.301018,5.016949
1603806809136,10.51022,1.271114,5.30258,10.35492,1.347472,5.025854,10.58615,1.301139,5.017062
1603806809148,10.51015,1.271104,5.302724,10.35503,1.347563,5.025834,10.58638,1.301337,5.017069
1603806809158,10.50997,1.270998,5.302913,10.35504,1.347618,5.025856,10.58646,1.301451,5.01721
1603806809169,10.51067,1.271274,5.302375,10.35515,1.347669,5.02585,10.58664,1.30161,5.017271
1603806809181,10.51048,1.271129,5.302555,10.35522,1.347724,5.025895,10.58672,1.301722,5.017396
1603806809191,10.51084,1.271246,5.302155,10.35548,1.347704,5.025861,10.5869,1.301825,5.01742
